OTUID,Taxon,Confidence
5d036464545a399d2f57cebb8aee599c,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20,0.999984593
5d098252b16922ccee029e37430a755c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__,0.946845958
5d237debebb9182a1d1f0291fa657dae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.858613715
5d2510d4c29ccad7ab5ce50833d81c15,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus,0.826774361
5d268e477b3cda650c7683ec17df240e,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__,0.997478687
5d6eb339c047b4f7f93eb82b34e025f5,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae,0.999999357
5d75eaee557e4c12cedba70a89ba4641,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,0.999999987
5d837609c077c9e263ac0a6ce823cdf1,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum,0.999999998
5d8cf64cc89c04c26cfcb50e5aabfeb2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.999762597
5d8d83dd2eefaa21382685dc23812bd0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.999999961
5dbc8e800877cf12a1b265b61b0afcf8,k__Bacteria,0.997679042
5dc1648412f0f7b18a6d394e9f838554,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__,0.997982967
5e0a32fd0403b5350ffe9ee97d42c6a6,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999902
5e0dde227ae392d39f2a56c020ed30c1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.888809501
5e1aab211195dace29ab9f4371a765b3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.910751385
5e1edeb7fe85914a0fca00dd690a001b,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__,1
5e25e6329241c395103a85ac3ba5e335,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__diminuta,0.999787978
5e4f920bf1ca33bd8e4ef68815365008,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.992252963
5e51f0b907125eb79cf09219ca4139e9,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.92522991
5e5d92f0552cd0063de7a7bcdc3fcfaf,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.922943578
5e68ac3644e04032b57a2f0473fa3037,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.98984473
5e74963289b7cd494d2a7a8e2741b310,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999992253
5e8621218fc19b4531ac5bdd838775d1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__,0.853346974
5e9c2f23c70be84f4ef4197004538cdd,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia,0.88999253
5e9ede61c135ee9fd679392e0d875585,k__Bacteria,0.932680697
5eb3417ab564edc1f8954241c7ce7f5a,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__,0.999996557
5ed5856ba44263106dd3789681eec780,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999899971
5eefe1c67a4852bd62c90dbcd2053008,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta,0.999914788
5efc7802cc6b72d959f635a006d482c5,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999863
5f02d72fd9dc4b3d694140caa66e7611,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.875994796
5f3216e3a6b303b1ea911e594096866b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,1
5fb37276ae56bf04b5b13a0086cd34d2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.998642295
5fc916648b0c095932e5f95b3b48e277,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999072977
5fcac78818038613697cac44728586f2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999999939
5fd525ffc913dafbee2b3e72c40157d3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.998505465
5fdc8b72d200bbf6254aad5455baf663,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.977495329
5fddbf4df835ebc706ce66fee2f1d0c2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999994554
5fe350f591d1f82ee5f2a0c8a8b9bca8,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium,0.999791956
5fe90094af48b9637280b427ac1c0d17,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.710917377
5fecc5e2fd126666d02010e55c0b4f00,k__Bacteria,0.999943338
5ff095a07a5082808a578938082e8fb6,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999955
5fffd523bffc0267d71407398c9de374,Unassigned,0.908492087
60189b4a7e191e59bb6445d06d0f8c5b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999993185
602b16201d2198ffec3acf40a0f62f28,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.999997976
603abafbd5fd3289bdd917e42350b7e9,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999998945
604d367c0db10435714b6aeb2a2fc74b,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.93131491
606206f863d40647d70f823e043e271b,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20,0.999998015
60d2e9b24ed15f5232c0d304fbe9cf98,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.984858676
60d38a56c64b47899fa21068df22d7b2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999998025
60d8e9c3819af16a1d7cdb4f25bfb654,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.907168119
60e7d2946f202d960ab14e5ba4c1e6ae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.835156831
60ebd75b7ec61a0495b7f7eadc3b079b,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.927657628
611f22c4148835b3347e113a625e4b3f,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.999798488
61364e5dc6571bce6bb75392749d8a8e,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.8281115
618cdf643373b4aa1d47f979105040bd,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica,0.999999994
618d4532e991c64ae1d5b7fe78cb6e46,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.950380441
61b0fc1a40125b67d8eb4e2b3bb55033,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.963115635
61c2ae6c1ea8ff91b08ae219ca4480d1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae,0.999796414
61d94f79f5ea4fd2d050094646cb311c,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.975607139
61e00f826d3090cf2de337065a5f5492,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__,0.983338119
61eb613076ac0318bf01ab04a351de63,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.943601749
61ed332f517752f13f15c328fee5c5d3,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__marcusii,0.966448709
61f8a758e8c00e26f10fec09d772d32e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans,0.962788824
61fe883ce30105268d5434f16b92e1cb,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.730681518
620edd2956ede81b09704c3f3f5657fa,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__; s__,0.905154811
622beaa7966b62d874842bbe3b599f89,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__,0.999938811
624ad27cc5892a3abd14bf091727abfe,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__,0.999999991
624ee3bf76f1a2bef924dac8cad49340,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.701638074
625f6f0ffc62c55488dc41d1a13fa2ac,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999478044
62bc54f906bad7ed17ee920ac48fcc7c,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__,0.999601255
62c703b91803c53f8668ff055695bdcf,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.999844715
62dcafa08b4a0af11790809d1ce6bbe2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999931583
62ed8f3d79b15c5648ae962d2f1a8846,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__,0.999602351
62f3e14ad8ef78dc6d329c3b9a1df8d5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999714357
62f44542e9a00710375475f25bff0d86,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__,0.999999266
6307d963b71bce0f62fc6d9c560ee30a,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__fragilis,0.985748703
630f305e5662ad3360e7123da0e06e93,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.987025659
6318941ff2953bd076e38558c9f4d131,k__Bacteria,0.926603997
633bd196487c5df7955b650f9b468607,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.984188728
6367b76d7549c934fd3c44d41b32197e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.745586859
6370185b1d61cb5a4e86695572f98d01,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.969236444
6378db552257f0488bc1301be809daf4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999916993
63935a753e87c1c008ebbf32e2781db7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.908119587
63cbf3c3753c0a9a1dae840242f117ff,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999998712
63db6bb4e0702ce062c8844f66199c0e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.949495548
63dd3986b722a781191c5053e5b46443,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.999985349
63ebe7e5a082d46b9579a3e08fcdd0f4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.765753263
6409ff356135068d957e799ee74ad541,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__,0.915106629
64106b2886c94bb9f1db4680ce341f3a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.957685436
643336dac981889cfd0b469afa912b87,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__gnavus,0.999979456
6449ffc94d73ac38e021402f11594391,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila,1
646d7521f8be1c16b7c44478d97c2648,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.941412843
6485cbaced0ceac09800f0eb32ca6706,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Afipia; s__,0.790558527
64878e118c3d70f362454ee1da720ce8,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.996386869
64892bbcdd7fb28beb16ec4eac54397d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.988081524
64b44ecf8d5b413da986fa8f3268c612,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__dolichum,0.99999915
64b7fd01f9ccc6dcf9a8beefbd8078a9,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__,0.999999997
64b947bbba8defe9493d3117420b4022,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia; s__coli,0.945847988
6501a5683c3719c77af60bcc8f6bb9e6,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.987560159
65064bc9fd21dabaf513dc68973d6189,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__,0.999999925
65211cb1d164c500850cf1cedf01f5c3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.972320453
652c802f707157861cc2c154b9a10897,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.902308516
653c2825e035955016fcd0cc0aa4e3b5,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999937373
6570e98f6d39bacffe712be49da85a72,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__,0.997351978
659917b4f59c160ee502becdf6f20fce,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae,0.980478239
659b2ff6ecde127b9c437864b7c8a9f5,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Rummeliibacillus; s__,0.765083622
65c2af5f8f103fa8351a8322c00ebe30,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.873566874
65d4cd4ed0789778433d0b4b235c65dd,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__,0.998627903
65de5781270d973a02de5546cad1816d,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.925551904
65e594b5d8a96e3934fe20a3c38deaae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__,0.999200071
65eb5f66ec11cb6fcb1bb3d469c9152b,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__psychrophilus,0.951233636
65f13600a11cbd2495224f98ee0c5a50,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.978542151
65f242aa12e23735229f7f6e7bd9044a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53; s__,0.930665432
65f87cb87ee9a589a3f2d8b13cdccd11,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.999999932
66161bd07d5296269caf61601f1c29bd,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.999998314
661c67ff10271b7e4f981a0c54d42af2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999955707
662cdd186b4dcb62a6fbe1d13b099887,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.99099745
663666609241dd173df3c1f40f435965,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999884542
663c77acb5417302790850802189efec,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,0.997552436
664bc9d736d690de3f9814b709b6de86,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter; s__,0.847971777
66625bdd9aa70c128e5d8aed9ef16fd6,k__Bacteria,0.947774526
6672e1b6c1cd1670b7497502bd45dac1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.732372146
6695ee3d28ee727511ad4f532b821aea,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.716762136
66abd1febeaefc9caaab9da0d9eda9e3,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.999998846
66c42ff7a335e134894429f5eb9a6ed7,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.999991958
66c44baa73385bb6e2a2fb583dc5f30b,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999709
673131772d57255d86ba11c90bf5bae1,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.974048394
67396e92acfd5989cfd672b36dd6ecba,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiopsaceae; g__; s__,0.9962205
67472f850438a6aee75616cf98888027,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.917408103
674d2d35d14f9dfab2d54559d258f523,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.903621222
677d8b45c3187dde591539f61b6065d4,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__; s__,0.998434604
6788f043e76f38e714133ce9e7e9ae5a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.999961219
678f46c6792382e3f42d82acd705b678,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.999419243
67cefc79783fa12fd7bf9fbf4c4060f6,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__,0.983860824
67d4840e24bb6a9336daa65fcf6962e3,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999967
67e7e35ebb179c13be86f64e1ad7ab07,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999987
67ef0c6c1fb800803cd8a3bf5985488a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.999490447
6843c27a57bd50b0a45229b64bade573,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.91242604
684bec00c8a3a76e05c5f8ac74c25dad,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__,0.984370563
684d81a0e36795565a9bb1adf812a469,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__,1
685b99fce7c9e0259461c0ab7c697b22,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.999981308
68723ede0e5794499b532482d2eb9047,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.999999774
687863d2f7f5e75e906be095d48fad5f,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.9141366
687afd10d9f0b9ab007a3e396147ea52,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,1
6898520892f36d2f9597b1c708e294f0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae,0.84151367
68b64a173a511ca2bc4682a2e4582749,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.999999857
68d24f3f3f0819ea357e73d550218ac5,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.993547295
68d8add0bfe7337c3c38a27639aa79a8,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus,0.998810527
692a5d635b049f2c1ea96ad2af16b7af,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.9920046
693d10622e13e49d5df16b9cfc61ad28,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.700612706
6948424bec9a4555dd906877105d732e,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis,0.990113273
695b38fc0cd247e0bd8955c9a1039920,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__,0.911737972
695ea2927110c54ad0cef59d8c21ac9e,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__,0.993461057
6962bcf167c433b8898109cec2b6fce1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.854618818
6973405c27f129fe4f801c6f8bd8f68a,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.952236359
698f3731aceaba2f73b76dba2b967a8c,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.956152363
6999f5a013d87c792581efee62cca718,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.999971071
69d4eb11e07babbb05de8a5c8dac31fb,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__,0.938527223
69e610056ab3a5d7fe9517c049e84156,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.99707329
69eea89a1e9b03cc7527cc7df05d9717,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__,1
